claim_id,policy_id,event_id,date_of_loss,reported_date,peril_type,claim_status,incurred_amount,paid_to_date,snapshot_date
CLM-000127,POL-004253,CYC-2025-01,2025-02-09,2025-02-23,Riverine Flood,Open,104821.39,0.0,2025-02-23
CLM-000127,POL-004253,CYC-2025-01,2025-02-09,2025-02-23,Riverine Flood,Closed,257874.0,241277.25,2025-06-08
CLM-000128,POL-000176,CYC-2025-02,2025-11-28,2025-12-09,Wind,Open,54605.91,0.0,2025-12-09
CLM-000128,POL-000176,CYC-2025-02,2025-11-28,2025-12-09,Wind,Closed,137858.43,126488.56,2026-02-13
CLM-000129,POL-004597,CYC-2024-02,2024-03-15,2024-03-25,Wind,Open,118452.41,0.0,2024-03-25
CLM-000129,POL-004597,CYC-2024-02,2024-03-15,2024-03-25,Wind,Closed,239391.66,203608.17,2024-09-07
CLM-000130,POL-000198,CYC-2024-01,2024-01-24,2024-02-01,Storm Surge,Open,71138.95,0.0,2024-02-01
CLM-000130,POL-000198,CYC-2024-01,2024-01-24,2024-02-01,Storm Surge,Closed,132853.67,122175.14,2024-07-20
CLM-000131,POL-004614,CYC-2024-01,2024-01-24,2024-02-01,Wind,Open,108570.37,0.0,2024-02-01
CLM-000131,POL-004614,CYC-2024-01,2024-01-24,2024-02-01,Wind,Closed,249656.25,225764.78,2024-07-22
CLM-000132,POL-000985,CYC-2023-02,2023-12-03,2023-12-11,Wind,Open,370313.05,0.0,2023-12-11
CLM-000132,POL-000985,CYC-2023-02,2023-12-03,2023-12-11,Wind,Closed,686878.95,601847.6,2024-06-04
CLM-000132,POL-000985,CYC-2023-02,2023-12-03,2023-12-11,Wind,Reopened,723653.53,627575.44,2024-08-11
CLM-000133,POL-003874,CYC-2023-02,2023-12-03,2023-12-12,Wind,Open,61701.66,0.0,2023-12-12
CLM-000134,POL-003063,CYC-2025-01,2025-02-10,2025-02-14,Storm Surge,Open,104923.14,0.0,2025-02-14
CLM-000134,POL-003063,CYC-2025-01,2025-02-10,2025-02-14,Storm Surge,Closed,254758.64,234492.94,2025-08-04
CLM-000135,POL-001640,CYC-2023-01,2023-02-12,2023-02-14,Riverine Flood,Open,116730.27,0.0,2023-02-14
CLM-000135,POL-001640,CYC-2023-01,2023-02-12,2023-02-14,Riverine Flood,Closed,246683.16,230964.36,2023-08-02
CLM-000136,POL-004548,CYC-2024-02,2024-03-15,2024-03-27,Riverine Flood,Open,92986.84,0.0,2024-03-27
CLM-000136,POL-004548,CYC-2024-02,2024-03-15,2024-03-27,Riverine Flood,Closed,173846.75,156360.13,2024-06-15
CLM-000137,POL-003470,CYC-2025-02,2025-11-27,2025-12-05,Wind,Open,57311.75,0.0,2025-12-05
CLM-000137,POL-003470,CYC-2025-02,2025-11-27,2025-12-05,Wind,Closed,127005.46,110957.88,2026-05-16
CLM-000138,POL-002379,CYC-2025-02,2025-11-28,2025-12-02,Wind,Open,16353.92,0.0,2025-12-02
CLM-000138,POL-002379,CYC-2025-02,2025-11-28,2025-12-02,Wind,Closed,50349.01,46055.51,2026-05-01
CLM-000139,POL-003600,CYC-2024-01,2024-01-24,2024-02-07,Riverine Flood,Open,68349.24,0.0,2024-02-07
CLM-000139,POL-003600,CYC-2024-01,2024-01-24,2024-02-07,Riverine Flood,Closed,145807.62,125558.53,2024-04-19
CLM-000140,POL-002707,CYC-2024-02,2024-03-17,2024-03-26,Wind,Open,198057.36,0.0,2024-03-26
CLM-000140,POL-002707,CYC-2024-02,2024-03-17,2024-03-26,Wind,Closed,638088.18,598991.64,2024-07-21
CLM-000141,POL-001635,CYC-2025-01,2025-02-10,2025-02-19,Wind,Open,41767.12,0.0,2025-02-19
CLM-000141,POL-001635,CYC-2025-01,2025-02-10,2025-02-19,Wind,Closed,90575.16,84768.79,2025-06-21
CLM-000142,POL-003988,CYC-2025-02,2025-11-28,2025-12-07,Riverine Flood,Open,89488.01,0.0,2025-12-07
CLM-000142,POL-003988,CYC-2025-02,2025-11-28,2025-12-07,Riverine Flood,Closed,192983.02,181731.02,2026-04-12
CLM-000143,POL-000931,CYC-2023-02,2023-12-05,2023-12-16,Storm Surge,Open,34062.03,0.0,2023-12-16
CLM-000143,POL-000931,CYC-2023-02,2023-12-05,2023-12-16,Storm Surge,Closed,105367.38,90156.29,2024-05-11
CLM-000144,POL-002346,CYC-2025-02,2025-11-27,2025-12-01,Wind,Open,23927.53,0.0,2025-12-01
CLM-000144,POL-002346,CYC-2025-02,2025-11-27,2025-12-01,Wind,Closed,59446.57,56084.72,2026-03-30
CLM-000145,POL-001181,CYC-2025-02,2025-11-28,2025-12-09,Wind,Open,6543.05,0.0,2025-12-09
CLM-000145,POL-001181,CYC-2025-02,2025-11-28,2025-12-09,Wind,Closed,16840.48,16620.89,2026-04-06
CLM-000146,POL-000407,CYC-2025-02,2025-11-28,2025-11-30,Riverine Flood,Open,6283.09,0.0,2025-11-30
CLM-000146,POL-000407,CYC-2025-02,2025-11-28,2025-11-30,Riverine Flood,Closed,15054.55,13382.95,2026-01-08
CLM-000147,POL-000700,CYC-2025-02,2025-11-27,2025-12-04,Wind,Open,272957.3,0.0,2025-12-04
CLM-000148,POL-002751,CYC-2024-01,2024-01-22,2024-01-25,Wind,Open,38089.06,0.0,2024-01-25
CLM-000149,POL-000552,CYC-2024-01,2024-01-24,2024-01-26,Storm Surge,Open,656278.62,0.0,2024-01-26
CLM-000149,POL-000552,CYC-2024-01,2024-01-24,2024-01-26,Storm Surge,Closed,1312308.37,1149011.69,2024-07-04
CLM-000150,POL-000841,CYC-2025-02,2025-11-29,2025-12-04,Wind,Open,61618.41,0.0,2025-12-04
CLM-000150,POL-000841,CYC-2025-02,2025-11-29,2025-12-04,Wind,Closed,203999.39,202820.61,2026-05-04
CLM-000151,POL-004761,CYC-2023-02,2023-12-04,2023-12-05,Riverine Flood,Open,45592.25,0.0,2023-12-05
CLM-000151,POL-004761,CYC-2023-02,2023-12-04,2023-12-05,Riverine Flood,Closed,137151.81,119709.12,2024-01-04
CLM-000152,POL-004146,CYC-2025-02,2025-11-28,2025-12-05,Wind,Open,61777.69,0.0,2025-12-05
CLM-000152,POL-004146,CYC-2025-02,2025-11-28,2025-12-05,Wind,Closed,150973.3,143976.41,2026-01-12
CLM-000153,POL-001529,CYC-2025-01,2025-02-10,2025-02-12,Wind,Open,1527769.98,0.0,2025-02-12
CLM-000153,POL-001529,CYC-2025-01,2025-02-10,2025-02-12,Wind,Closed,2661887.92,2539646.85,2025-05-12
CLM-000154,POL-000806,CYC-2023-02,2023-12-04,2023-12-08,Wind,Open,18244.05,0.0,2023-12-08
CLM-000154,POL-000806,CYC-2023-02,2023-12-04,2023-12-08,Wind,Closed,47148.83,45219.97,2023-12-31
CLM-000155,POL-002063,CYC-2024-02,2024-03-16,2024-03-17,Wind,Open,147235.32,0.0,2024-03-17
CLM-000155,POL-002063,CYC-2024-02,2024-03-16,2024-03-17,Wind,Closed,246008.32,214971.64,2024-06-09
CLM-000156,POL-003672,CYC-2024-02,2024-03-16,2024-03-27,Wind,Open,202005.11,0.0,2024-03-27
CLM-000156,POL-003672,CYC-2024-02,2024-03-16,2024-03-27,Wind,Closed,348226.66,321769.79,2024-08-31
CLM-000157,POL-001976,CYC-2023-02,2023-12-04,2023-12-07,Riverine Flood,Open,26497.04,0.0,2023-12-07
CLM-000157,POL-001976,CYC-2023-02,2023-12-04,2023-12-07,Riverine Flood,Closed,68806.1,62042.45,2024-01-31
CLM-000158,POL-002838,CYC-2024-01,2024-01-23,2024-02-02,Storm Surge,Open,95675.59,0.0,2024-02-02
CLM-000159,POL-001917,CYC-2025-01,2025-02-10,2025-02-23,Riverine Flood,Open,23299.42,0.0,2025-02-23
CLM-000159,POL-001917,CYC-2025-01,2025-02-10,2025-02-23,Riverine Flood,Closed,40284.51,38158.12,2025-06-20
CLM-000160,POL-003494,CYC-2025-01,2025-02-10,2025-02-21,Wind,Open,41104.06,0.0,2025-02-21
CLM-000160,POL-003494,CYC-2025-01,2025-02-10,2025-02-21,Wind,Closed,111303.98,100739.27,2025-08-14
CLM-000161,POL-003493,CYC-2025-02,2025-11-27,2025-12-05,Riverine Flood,Open,83305.97,0.0,2025-12-05
CLM-000161,POL-003493,CYC-2025-02,2025-11-27,2025-12-05,Riverine Flood,Closed,161453.68,161051.8,2026-04-24
CLM-000162,POL-003928,CYC-2024-01,2024-01-24,2024-02-03,Wind,Open,60477.05,0.0,2024-02-03
CLM-000162,POL-003928,CYC-2024-01,2024-01-24,2024-02-03,Wind,Closed,125256.28,110184.56,2024-06-04
CLM-000163,POL-003397,CYC-2023-02,2023-12-03,2023-12-05,Riverine Flood,Open,44008.45,0.0,2023-12-05
CLM-000164,POL-002941,CYC-2024-01,2024-01-22,2024-01-24,Riverine Flood,Open,66037.83,0.0,2024-01-24
CLM-000164,POL-002941,CYC-2024-01,2024-01-22,2024-01-24,Riverine Flood,Closed,162933.41,143581.05,2024-05-28
CLM-000165,POL-000899,CYC-2025-02,2025-11-27,2025-12-01,Riverine Flood,Open,15785.15,0.0,2025-12-01
CLM-000166,POL-001167,CYC-2023-02,2023-12-03,2023-12-11,Wind,Open,181605.73,0.0,2023-12-11
CLM-000167,POL-001414,CYC-2023-02,2023-12-05,2023-12-19,Riverine Flood,Open,23600.47,0.0,2023-12-19
CLM-000167,POL-001414,CYC-2023-02,2023-12-05,2023-12-19,Riverine Flood,Closed,51540.84,49608.96,2024-06-01
CLM-000168,POL-002517,CYC-2025-02,2025-11-29,2025-12-11,Wind,Open,122861.72,0.0,2025-12-11
CLM-000168,POL-002517,CYC-2025-02,2025-11-29,2025-12-11,Wind,Closed,310922.57,299609.03,2026-03-03
CLM-000169,POL-000442,CYC-2024-02,2024-03-16,2024-03-17,Riverine Flood,Open,1417790.1,0.0,2024-03-17
CLM-000170,POL-001057,CYC-2023-01,2023-02-12,2023-02-15,Wind,Open,17352.5,0.0,2023-02-15
CLM-000171,POL-004366,CYC-2024-02,2024-03-17,2024-03-25,Riverine Flood,Open,54869.61,0.0,2024-03-25
CLM-000172,POL-002551,CYC-2025-02,2025-11-27,2025-12-03,Wind,Open,53875.92,0.0,2025-12-03
CLM-000172,POL-002551,CYC-2025-02,2025-11-27,2025-12-03,Wind,Closed,168413.28,150584.09,2025-12-28
CLM-000173,POL-003870,CYC-2023-02,2023-12-03,2023-12-15,Riverine Flood,Open,57000.45,0.0,2023-12-15
CLM-000173,POL-003870,CYC-2023-02,2023-12-03,2023-12-15,Riverine Flood,Closed,129760.03,117649.0,2024-05-08
CLM-000174,POL-004283,CYC-2025-01,2025-02-10,2025-02-18,Storm Surge,Open,103507.7,0.0,2025-02-18
CLM-000175,POL-003936,CYC-2024-02,2024-03-15,2024-03-19,Riverine Flood,Open,530295.88,0.0,2024-03-19
CLM-000175,POL-003936,CYC-2024-02,2024-03-15,2024-03-19,Riverine Flood,Closed,1094708.95,937353.25,2024-05-19
CLM-000176,POL-000958,CYC-2025-01,2025-02-09,2025-02-20,Wind,Open,73142.82,0.0,2025-02-20
CLM-000176,POL-000958,CYC-2025-01,2025-02-09,2025-02-20,Wind,Closed,140399.17,125247.63,2025-05-08
CLM-000177,POL-000251,CYC-2024-02,2024-03-17,2024-03-23,Storm Surge,Open,275011.59,0.0,2024-03-23
CLM-000178,POL-001579,CYC-2025-01,2025-02-10,2025-02-16,Wind,Open,43732.27,0.0,2025-02-16
CLM-000179,POL-001930,CYC-2025-01,2025-02-08,2025-02-17,Wind,Open,115706.3,0.0,2025-02-17
CLM-000179,POL-001930,CYC-2025-01,2025-02-08,2025-02-17,Wind,Closed,293518.81,249862.28,2025-07-03
CLM-000180,POL-001616,CYC-2024-02,2024-03-16,2024-03-22,Riverine Flood,Open,27199.27,0.0,2024-03-22
CLM-000180,POL-001616,CYC-2024-02,2024-03-16,2024-03-22,Riverine Flood,Closed,52742.79,46943.56,2024-07-01
CLM-000181,POL-000296,CYC-2024-02,2024-03-17,2024-03-26,Riverine Flood,Open,153778.68,0.0,2024-03-26
CLM-000181,POL-000296,CYC-2024-02,2024-03-17,2024-03-26,Riverine Flood,Closed,273453.26,270464.22,2024-09-12
CLM-000182,POL-004029,CYC-2025-01,2025-02-09,2025-02-18,Riverine Flood,Open,153524.19,0.0,2025-02-18
CLM-000182,POL-004029,CYC-2025-01,2025-02-09,2025-02-18,Riverine Flood,Closed,358486.12,327213.86,2025-07-21
CLM-000183,POL-001221,CYC-2024-02,2024-03-16,2024-03-26,Wind,Open,34289.85,0.0,2024-03-26
CLM-000183,POL-001221,CYC-2024-02,2024-03-16,2024-03-26,Wind,Closed,73807.6,71650.99,2024-05-14
CLM-000184,POL-003795,CYC-2023-01,2023-02-13,2023-02-20,Riverine Flood,Open,32753.04,0.0,2023-02-20
CLM-000184,POL-003795,CYC-2023-01,2023-02-13,2023-02-20,Riverine Flood,Closed,61588.64,60432.58,2023-08-16
CLM-000185,POL-002101,CYC-2025-01,2025-02-10,2025-02-14,Riverine Flood,Open,6748.22,0.0,2025-02-14
CLM-000185,POL-002101,CYC-2025-01,2025-02-10,2025-02-14,Riverine Flood,Closed,14863.0,13619.66,2025-07-02
CLM-000186,POL-004698,CYC-2023-02,2023-12-05,2023-12-07,Wind,Open,169219.54,0.0,2023-12-07
CLM-000186,POL-004698,CYC-2023-02,2023-12-05,2023-12-07,Wind,Closed,292399.4,252629.19,2024-01-11
CLM-000187,POL-000686,CYC-2024-01,2024-01-24,2024-02-01,Storm Surge,Open,37391.27,0.0,2024-02-01
CLM-000187,POL-000686,CYC-2024-01,2024-01-24,2024-02-01,Storm Surge,Closed,91162.39,78265.69,2024-06-21
CLM-000188,POL-003124,CYC-2025-02,2025-11-27,2025-12-08,Wind,Open,498083.46,0.0,2025-12-08
CLM-000188,POL-003124,CYC-2025-02,2025-11-27,2025-12-08,Wind,Closed,993135.52,966562.05,2026-01-15
CLM-000189,POL-004592,CYC-2024-01,2024-01-23,2024-01-28,Riverine Flood,Open,51263.98,0.0,2024-01-28
CLM-000189,POL-004592,CYC-2024-01,2024-01-23,2024-01-28,Riverine Flood,Closed,134536.86,125131.49,2024-03-09
CLM-000190,POL-001718,CYC-2024-02,2024-03-16,2024-03-26,Riverine Flood,Open,65790.46,0.0,2024-03-26
CLM-000190,POL-001718,CYC-2024-02,2024-03-16,2024-03-26,Riverine Flood,Closed,160221.0,156652.42,2024-06-23
CLM-000191,POL-002846,CYC-2025-01,2025-02-08,2025-02-20,Wind,Open,138733.43,0.0,2025-02-20
CLM-000191,POL-002846,CYC-2025-01,2025-02-08,2025-02-20,Wind,Closed,239242.93,221586.21,2025-04-24
CLM-000191,POL-002846,CYC-2025-01,2025-02-08,2025-02-20,Wind,Reopened,272475.83,221150.33,2025-08-23
CLM-000192,POL-002415,CYC-2023-02,2023-12-04,2023-12-17,Wind,Open,56073.14,0.0,2023-12-17
CLM-000192,POL-002415,CYC-2023-02,2023-12-04,2023-12-17,Wind,Closed,97871.85,94852.36,2024-03-13
CLM-000193,POL-001032,CYC-2025-02,2025-11-28,2025-12-11,Riverine Flood,Open,68380.43,0.0,2025-12-11
CLM-000194,POL-002378,CYC-2025-02,2025-11-27,2025-11-28,Riverine Flood,Open,106413.59,0.0,2025-11-28
CLM-000195,POL-001623,CYC-2025-01,2025-02-08,2025-02-16,Wind,Open,36793.72,0.0,2025-02-16
CLM-000195,POL-001623,CYC-2025-01,2025-02-08,2025-02-16,Wind,Closed,118948.58,118095.7,2025-06-17
CLM-000196,POL-002191,CYC-2023-02,2023-12-05,2023-12-19,Wind,Open,27206.01,0.0,2023-12-19
CLM-000197,POL-002151,CYC-2024-01,2024-01-23,2024-02-06,Storm Surge,Open,290791.6,0.0,2024-02-06
CLM-000197,POL-002151,CYC-2024-01,2024-01-23,2024-02-06,Storm Surge,Closed,665540.27,583010.02,2024-03-26
CLM-000198,POL-000895,CYC-2024-02,2024-03-16,2024-03-18,Riverine Flood,Open,56977.71,0.0,2024-03-18
CLM-000198,POL-000895,CYC-2024-02,2024-03-16,2024-03-18,Riverine Flood,Closed,124208.84,122937.72,2024-05-14
CLM-000199,POL-001748,CYC-2025-01,2025-02-09,2025-02-16,Storm Surge,Open,211231.48,0.0,2025-02-16
CLM-000199,POL-001748,CYC-2025-01,2025-02-09,2025-02-16,Storm Surge,Closed,367080.37,354220.38,2025-03-15
CLM-000200,POL-000662,CYC-2023-02,2023-12-03,2023-12-16,Riverine Flood,Open,91853.51,0.0,2023-12-16
CLM-000200,POL-000662,CYC-2023-02,2023-12-03,2023-12-16,Riverine Flood,Closed,270653.25,231592.35,2024-02-15
CLM-000201,POL-002774,CYC-2025-01,2025-02-10,2025-02-15,Wind,Open,186367.26,0.0,2025-02-15
CLM-000201,POL-002774,CYC-2025-01,2025-02-10,2025-02-15,Wind,Closed,525321.34,501619.78,2025-05-27
CLM-000202,POL-001878,CYC-2025-02,2025-11-28,2025-12-02,Storm Surge,Open,23077.04,0.0,2025-12-02
CLM-000202,POL-001878,CYC-2025-02,2025-11-28,2025-12-02,Storm Surge,Closed,47840.61,42007.21,2026-05-19
CLM-000203,POL-000012,CYC-2024-02,2024-03-15,2024-03-27,Wind,Open,43592.56,0.0,2024-03-27
CLM-000204,POL-001775,CYC-2024-02,2024-03-16,2024-03-18,Wind,Open,75659.39,0.0,2024-03-18
CLM-000204,POL-001775,CYC-2024-02,2024-03-16,2024-03-18,Wind,Closed,162069.11,161780.87,2024-08-30
CLM-000205,POL-001717,CYC-2023-02,2023-12-03,2023-12-08,Wind,Open,21879.12,0.0,2023-12-08
CLM-000205,POL-001717,CYC-2023-02,2023-12-03,2023-12-08,Wind,Closed,37567.01,33847.23,2024-05-08
CLM-000206,POL-000220,CYC-2025-01,2025-02-10,2025-02-18,Wind,Open,23975.54,0.0,2025-02-18
CLM-000206,POL-000220,CYC-2025-01,2025-02-10,2025-02-18,Wind,Closed,73630.99,68356.58,2025-04-10
CLM-000207,POL-001475,CYC-2023-02,2023-12-05,2023-12-09,Riverine Flood,Open,39284.18,0.0,2023-12-09
CLM-000207,POL-001475,CYC-2023-02,2023-12-05,2023-12-09,Riverine Flood,Closed,121767.67,120067.79,2024-06-04
CLM-000208,POL-002956,CYC-2024-02,2024-03-15,2024-03-24,Riverine Flood,Open,7400.14,0.0,2024-03-24
CLM-000208,POL-002956,CYC-2024-02,2024-03-15,2024-03-24,Riverine Flood,Closed,23343.84,22944.62,2024-04-13
CLM-000209,POL-000550,CYC-2024-02,2024-03-15,2024-03-26,Wind,Open,25308.56,0.0,2024-03-26
CLM-000209,POL-000550,CYC-2024-02,2024-03-15,2024-03-26,Wind,Closed,54558.68,50595.05,2024-07-13
CLM-000210,POL-000041,CYC-2025-01,2025-02-08,2025-02-11,Wind,Open,803155.19,0.0,2025-02-11
CLM-000210,POL-000041,CYC-2025-01,2025-02-08,2025-02-11,Wind,Closed,1408112.67,1258416.43,2025-08-09
CLM-000211,POL-003649,CYC-2023-02,2023-12-04,2023-12-05,Wind,Open,323224.86,0.0,2023-12-05
CLM-000212,POL-003094,CYC-2024-02,2024-03-15,2024-03-22,Wind,Open,32879.51,0.0,2024-03-22
CLM-000212,POL-003094,CYC-2024-02,2024-03-15,2024-03-22,Wind,Closed,70091.83,65180.83,2024-07-12
CLM-000213,POL-003578,CYC-2024-02,2024-03-16,2024-03-26,Riverine Flood,Open,36724.2,0.0,2024-03-26
CLM-000213,POL-003578,CYC-2024-02,2024-03-16,2024-03-26,Riverine Flood,Closed,84422.48,74502.33,2024-07-05
CLM-000214,POL-004896,CYC-2025-01,2025-02-09,2025-02-17,Storm Surge,Open,80695.83,0.0,2025-02-17
CLM-000214,POL-004896,CYC-2025-01,2025-02-09,2025-02-17,Storm Surge,Closed,165197.87,142109.95,2025-06-05
CLM-000215,POL-003663,CYC-2024-01,2024-01-24,2024-02-06,Wind,Open,54145.76,0.0,2024-02-06
CLM-000216,POL-003751,CYC-2025-02,2025-11-29,2025-12-04,Wind,Open,27689.21,0.0,2025-12-04
CLM-000216,POL-003751,CYC-2025-02,2025-11-29,2025-12-04,Wind,Closed,78110.29,66624.81,2026-03-31
CLM-000217,POL-000007,CYC-2024-01,2024-01-24,2024-01-25,Storm Surge,Open,66213.6,0.0,2024-01-25
CLM-000218,POL-002015,CYC-2025-02,2025-11-29,2025-12-08,Wind,Open,11740.35,0.0,2025-12-08
CLM-000219,POL-000204,CYC-2024-02,2024-03-16,2024-03-17,Wind,Open,35449.97,0.0,2024-03-17
CLM-000219,POL-000204,CYC-2024-02,2024-03-16,2024-03-17,Wind,Closed,59294.79,51106.28,2024-09-04
CLM-000220,POL-003175,CYC-2025-01,2025-02-10,2025-02-16,Wind,Open,161771.24,0.0,2025-02-16
CLM-000220,POL-003175,CYC-2025-01,2025-02-10,2025-02-16,Wind,Closed,285003.95,277841.05,2025-05-24
CLM-000221,POL-002089,CYC-2024-01,2024-01-23,2024-01-31,Riverine Flood,Open,215971.5,0.0,2024-01-31
CLM-000221,POL-002089,CYC-2024-01,2024-01-23,2024-01-31,Riverine Flood,Closed,550551.84,509748.06,2024-06-24
CLM-000222,POL-004951,CYC-2025-01,2025-02-08,2025-02-19,Wind,Open,707211.16,0.0,2025-02-19
CLM-000222,POL-004951,CYC-2025-01,2025-02-08,2025-02-19,Wind,Closed,2030407.49,1901347.22,2025-05-06
CLM-000223,POL-004614,CYC-2023-01,2023-02-13,2023-02-26,Wind,Open,3076.55,0.0,2023-02-26
CLM-000223,POL-004614,CYC-2023-01,2023-02-13,2023-02-26,Wind,Closed,6915.26,5992.55,2023-05-25
CLM-000224,POL-003112,CYC-2024-02,2024-03-16,2024-03-18,Wind,Open,249990.62,0.0,2024-03-18
CLM-000225,POL-003283,CYC-2024-02,2024-03-17,2024-03-24,Storm Surge,Open,43439.1,0.0,2024-03-24
CLM-000225,POL-003283,CYC-2024-02,2024-03-17,2024-03-24,Storm Surge,Closed,77792.31,66670.37,2024-07-22
CLM-000226,POL-001145,CYC-2025-01,2025-02-09,2025-02-14,Wind,Open,252813.21,0.0,2025-02-14
CLM-000226,POL-001145,CYC-2025-01,2025-02-09,2025-02-14,Wind,Closed,535657.64,497831.08,2025-07-10
CLM-000227,POL-004107,CYC-2024-02,2024-03-16,2024-03-22,Storm Surge,Open,95501.41,0.0,2024-03-22
CLM-000227,POL-004107,CYC-2024-02,2024-03-16,2024-03-22,Storm Surge,Closed,188105.07,164690.72,2024-09-13
CLM-000228,POL-003830,CYC-2025-02,2025-11-29,2025-12-07,Wind,Open,31696.76,0.0,2025-12-07
CLM-000228,POL-003830,CYC-2025-02,2025-11-29,2025-12-07,Wind,Closed,92705.58,81611.08,2026-04-16
CLM-000228,POL-003830,CYC-2025-02,2025-11-29,2025-12-07,Wind,Reopened,103831.65,80019.56,2026-06-26
CLM-000229,POL-001556,CYC-2025-01,2025-02-08,2025-02-19,Riverine Flood,Open,5550.94,0.0,2025-02-19
CLM-000229,POL-001556,CYC-2025-01,2025-02-08,2025-02-19,Riverine Flood,Closed,18114.55,16842.3,2025-07-17
CLM-000230,POL-002372,CYC-2024-01,2024-01-23,2024-01-28,Wind,Open,31698.8,0.0,2024-01-28
CLM-000230,POL-002372,CYC-2024-01,2024-01-23,2024-01-28,Wind,Closed,78475.46,69189.31,2024-06-29
CLM-000231,POL-003476,CYC-2025-01,2025-02-08,2025-02-18,Wind,Open,41272.04,0.0,2025-02-18
CLM-000232,POL-001378,CYC-2025-01,2025-02-10,2025-02-20,Wind,Open,706572.71,0.0,2025-02-20
CLM-000232,POL-001378,CYC-2025-01,2025-02-10,2025-02-20,Wind,Closed,1615864.36,1549667.04,2025-08-03
CLM-000233,POL-002563,CYC-2025-02,2025-11-27,2025-12-08,Riverine Flood,Open,24771.03,0.0,2025-12-08
CLM-000233,POL-002563,CYC-2025-02,2025-11-27,2025-12-08,Riverine Flood,Closed,76792.86,75629.87,2026-03-08
CLM-000234,POL-003136,CYC-2023-02,2023-12-05,2023-12-11,Riverine Flood,Open,227818.49,0.0,2023-12-11
CLM-000234,POL-003136,CYC-2023-02,2023-12-05,2023-12-11,Riverine Flood,Closed,532900.18,501056.11,2024-02-29
CLM-000235,POL-004276,CYC-2023-02,2023-12-05,2023-12-10,Wind,Open,13995.16,0.0,2023-12-10
CLM-000235,POL-004276,CYC-2023-02,2023-12-05,2023-12-10,Wind,Closed,45984.06,41251.46,2024-05-04
CLM-000236,POL-004787,CYC-2025-02,2025-11-29,2025-12-04,Storm Surge,Open,71043.85,0.0,2025-12-04
CLM-000236,POL-004787,CYC-2025-02,2025-11-29,2025-12-04,Storm Surge,Closed,122836.34,121128.28,2025-12-30
CLM-000236,POL-004787,CYC-2025-02,2025-11-29,2025-12-04,Storm Surge,Reopened,124608.73,114678.7,2026-08-03
CLM-000237,POL-001931,CYC-2025-02,2025-11-29,2025-12-10,Wind,Open,32874.77,0.0,2025-12-10
CLM-000237,POL-001931,CYC-2025-02,2025-11-29,2025-12-10,Wind,Closed,66693.82,60122.62,2026-03-30
CLM-000238,POL-001043,CYC-2024-02,2024-03-15,2024-03-21,Wind,Open,224035.43,0.0,2024-03-21
CLM-000238,POL-001043,CYC-2024-02,2024-03-15,2024-03-21,Wind,Closed,394849.43,382923.23,2024-06-04
CLM-000239,POL-002087,CYC-2023-02,2023-12-05,2023-12-15,Riverine Flood,Open,12957.82,0.0,2023-12-15
CLM-000239,POL-002087,CYC-2023-02,2023-12-05,2023-12-15,Riverine Flood,Closed,26272.4,25845.36,2024-02-19
CLM-000240,POL-001811,CYC-2024-02,2024-03-17,2024-03-27,Storm Surge,Open,1709822.82,0.0,2024-03-27
CLM-000240,POL-001811,CYC-2024-02,2024-03-17,2024-03-27,Storm Surge,Closed,3358881.73,3191588.03,2024-08-12
CLM-000241,POL-001532,CYC-2023-02,2023-12-05,2023-12-06,Wind,Open,431871.58,0.0,2023-12-06
CLM-000241,POL-001532,CYC-2023-02,2023-12-05,2023-12-06,Wind,Closed,1434043.3,1259718.79,2024-02-28
CLM-000242,POL-001767,CYC-2024-02,2024-03-16,2024-03-23,Wind,Open,85259.18,0.0,2024-03-23
CLM-000242,POL-001767,CYC-2024-02,2024-03-16,2024-03-23,Wind,Closed,178938.54,170618.38,2024-05-22
CLM-000243,POL-004098,CYC-2023-02,2023-12-04,2023-12-12,Wind,Open,145791.73,0.0,2023-12-12
CLM-000243,POL-004098,CYC-2023-02,2023-12-04,2023-12-12,Wind,Closed,252881.38,218986.05,2024-05-03
CLM-000244,POL-004428,CYC-2024-01,2024-01-22,2024-01-31,Wind,Open,14327.66,0.0,2024-01-31
CLM-000244,POL-004428,CYC-2024-01,2024-01-22,2024-01-31,Wind,Closed,27592.17,27310.01,2024-06-20
CLM-000245,POL-003928,CYC-2023-02,2023-12-04,2023-12-07,Riverine Flood,Open,30375.15,0.0,2023-12-07
CLM-000246,POL-002561,CYC-2024-02,2024-03-15,2024-03-23,Wind,Open,124412.11,0.0,2024-03-23
CLM-000246,POL-002561,CYC-2024-02,2024-03-15,2024-03-23,Wind,Closed,297092.92,283885.76,2024-07-12
CLM-000247,POL-004751,CYC-2024-02,2024-03-16,2024-03-20,Wind,Open,4419.48,0.0,2024-03-20
CLM-000247,POL-004751,CYC-2024-02,2024-03-16,2024-03-20,Wind,Closed,8638.52,7541.57,2024-06-28
CLM-000248,POL-002893,CYC-2024-02,2024-03-17,2024-03-25,Storm Surge,Open,18244.48,0.0,2024-03-25
CLM-000248,POL-002893,CYC-2024-02,2024-03-17,2024-03-25,Storm Surge,Closed,43548.15,38875.91,2024-05-01
CLM-000249,POL-001808,CYC-2024-02,2024-03-17,2024-03-28,Wind,Open,84639.58,0.0,2024-03-28
CLM-000249,POL-001808,CYC-2024-02,2024-03-17,2024-03-28,Wind,Closed,160556.81,151070.57,2024-06-04
