claim_id,policy_id,event_id,date_of_loss,reported_date,peril_type,claim_status,incurred_amount,paid_to_date,snapshot_date
CLM-000631,POL-002587,CYC-2025-01,2025-02-09,2025-02-23,Riverine Flood,Open,40210.31,0.0,2025-02-23
CLM-000631,POL-002587,CYC-2025-01,2025-02-09,2025-02-23,Riverine Flood,Closed,76987.75,69609.83,2025-04-09
CLM-000632,POL-001835,CYC-2023-02,2023-12-03,2023-12-13,Storm Surge,Open,118773.69,0.0,2023-12-13
CLM-000632,POL-001835,CYC-2023-02,2023-12-03,2023-12-13,Storm Surge,Closed,216127.48,196010.11,2024-04-29
CLM-000633,POL-004086,CYC-2025-01,2025-02-10,2025-02-21,Wind,Open,135855.24,0.0,2025-02-21
CLM-000634,POL-001026,CYC-2024-01,2024-01-24,2024-02-05,Wind,Open,15991.38,0.0,2024-02-05
CLM-000635,POL-003139,CYC-2025-01,2025-02-10,2025-02-22,Wind,Open,39677.26,0.0,2025-02-22
CLM-000636,POL-003153,CYC-2023-02,2023-12-05,2023-12-11,Wind,Open,65038.2,0.0,2023-12-11
CLM-000636,POL-003153,CYC-2023-02,2023-12-05,2023-12-11,Wind,Closed,186326.17,173443.37,2024-02-21
CLM-000637,POL-004937,CYC-2023-02,2023-12-04,2023-12-16,Riverine Flood,Open,24865.92,0.0,2023-12-16
CLM-000637,POL-004937,CYC-2023-02,2023-12-04,2023-12-16,Riverine Flood,Closed,52979.97,52734.19,2024-03-25
CLM-000638,POL-002153,CYC-2025-02,2025-11-28,2025-12-11,Wind,Open,971.89,0.0,2025-12-11
CLM-000639,POL-001873,CYC-2025-02,2025-11-29,2025-12-08,Riverine Flood,Open,66517.0,0.0,2025-12-08
CLM-000639,POL-001873,CYC-2025-02,2025-11-29,2025-12-08,Riverine Flood,Closed,191793.08,185760.45,2026-01-27
CLM-000640,POL-000735,CYC-2025-02,2025-11-28,2025-12-05,Wind,Open,134559.07,0.0,2025-12-05
CLM-000641,POL-000756,CYC-2025-02,2025-11-29,2025-12-11,Wind,Open,30612.42,0.0,2025-12-11
CLM-000641,POL-000756,CYC-2025-02,2025-11-29,2025-12-11,Wind,Closed,78246.73,70767.36,2026-04-11
CLM-000642,POL-003905,CYC-2024-02,2024-03-15,2024-03-16,Storm Surge,Open,141160.27,0.0,2024-03-16
CLM-000643,POL-002433,CYC-2024-02,2024-03-15,2024-03-29,Riverine Flood,Open,25916.11,0.0,2024-03-29
CLM-000643,POL-002433,CYC-2024-02,2024-03-15,2024-03-29,Riverine Flood,Closed,78699.81,69495.49,2024-07-12
CLM-000644,POL-003792,CYC-2023-02,2023-12-03,2023-12-15,Riverine Flood,Open,20597.85,0.0,2023-12-15
CLM-000644,POL-003792,CYC-2023-02,2023-12-03,2023-12-15,Riverine Flood,Closed,44928.79,39193.18,2024-04-19
CLM-000645,POL-000473,CYC-2024-01,2024-01-23,2024-02-03,Riverine Flood,Open,8300.2,0.0,2024-02-03
CLM-000645,POL-000473,CYC-2024-01,2024-01-23,2024-02-03,Riverine Flood,Closed,18830.52,16299.44,2024-04-14
CLM-000646,POL-002336,CYC-2024-02,2024-03-17,2024-03-31,Wind,Open,9925.46,0.0,2024-03-31
CLM-000646,POL-002336,CYC-2024-02,2024-03-17,2024-03-31,Wind,Closed,28801.54,25427.39,2024-08-28
CLM-000647,POL-003843,CYC-2024-02,2024-03-17,2024-03-23,Riverine Flood,Open,72781.43,0.0,2024-03-23
CLM-000648,POL-004407,CYC-2025-02,2025-11-27,2025-12-01,Wind,Open,19645.37,0.0,2025-12-01
CLM-000648,POL-004407,CYC-2025-02,2025-11-27,2025-12-01,Wind,Closed,64694.62,60520.66,2025-12-30
CLM-000649,POL-004837,CYC-2024-01,2024-01-22,2024-01-25,Wind,Open,202175.16,0.0,2024-01-25
CLM-000649,POL-004837,CYC-2024-01,2024-01-22,2024-01-25,Wind,Closed,390264.14,354078.34,2024-05-07
CLM-000650,POL-002528,CYC-2025-01,2025-02-08,2025-02-18,Riverine Flood,Open,29392.07,0.0,2025-02-18
CLM-000650,POL-002528,CYC-2025-01,2025-02-08,2025-02-18,Riverine Flood,Closed,76628.35,72727.92,2025-05-04
CLM-000651,POL-000611,CYC-2025-02,2025-11-29,2025-12-12,Wind,Open,52430.81,0.0,2025-12-12
CLM-000652,POL-000805,CYC-2025-01,2025-02-10,2025-02-24,Riverine Flood,Open,26424.32,0.0,2025-02-24
CLM-000653,POL-004382,CYC-2025-01,2025-02-10,2025-02-12,Wind,Open,108351.07,0.0,2025-02-12
CLM-000654,POL-000843,CYC-2024-02,2024-03-17,2024-03-26,Riverine Flood,Open,26020.74,0.0,2024-03-26
CLM-000654,POL-000843,CYC-2024-02,2024-03-17,2024-03-26,Riverine Flood,Closed,44049.1,42357.86,2024-08-25
CLM-000655,POL-001259,CYC-2024-01,2024-01-22,2024-02-03,Storm Surge,Open,35323.12,0.0,2024-02-03
CLM-000655,POL-001259,CYC-2024-01,2024-01-22,2024-02-03,Storm Surge,Closed,89044.74,89024.24,2024-05-05
CLM-000655,POL-001259,CYC-2024-01,2024-01-22,2024-02-03,Storm Surge,Reopened,91679.96,80569.91,2024-08-09
CLM-000656,POL-000757,CYC-2024-02,2024-03-17,2024-03-22,Wind,Open,1522295.93,0.0,2024-03-22
CLM-000656,POL-000757,CYC-2024-02,2024-03-17,2024-03-22,Wind,Closed,3106090.47,2940816.0,2024-06-17
CLM-000657,POL-000083,CYC-2023-02,2023-12-04,2023-12-07,Storm Surge,Open,66377.87,0.0,2023-12-07
CLM-000657,POL-000083,CYC-2023-02,2023-12-04,2023-12-07,Storm Surge,Closed,153325.94,131588.88,2024-04-26
CLM-000658,POL-001924,CYC-2025-01,2025-02-09,2025-02-22,Riverine Flood,Open,217598.45,0.0,2025-02-22
CLM-000658,POL-001924,CYC-2025-01,2025-02-09,2025-02-22,Riverine Flood,Closed,613730.2,532459.04,2025-03-15
CLM-000659,POL-002777,CYC-2024-02,2024-03-16,2024-03-20,Wind,Open,105848.5,0.0,2024-03-20
CLM-000659,POL-002777,CYC-2024-02,2024-03-16,2024-03-20,Wind,Closed,217451.06,216885.83,2024-07-10
CLM-000660,POL-002036,CYC-2023-02,2023-12-03,2023-12-07,Storm Surge,Open,32335.75,0.0,2023-12-07
CLM-000660,POL-002036,CYC-2023-02,2023-12-03,2023-12-07,Storm Surge,Closed,96460.73,93795.68,2024-02-07
CLM-000661,POL-002284,CYC-2023-02,2023-12-03,2023-12-16,Wind,Open,276176.18,0.0,2023-12-16
CLM-000661,POL-002284,CYC-2023-02,2023-12-03,2023-12-16,Wind,Closed,584090.07,511001.17,2024-04-25
CLM-000661,POL-002284,CYC-2023-02,2023-12-03,2023-12-16,Wind,Reopened,661757.67,529225.25,2024-07-09
CLM-000662,POL-002669,CYC-2024-01,2024-01-22,2024-02-02,Riverine Flood,Open,92545.09,0.0,2024-02-02
CLM-000662,POL-002669,CYC-2024-01,2024-01-22,2024-02-02,Riverine Flood,Closed,200177.05,181119.62,2024-04-09
CLM-000663,POL-002885,CYC-2025-01,2025-02-10,2025-02-12,Wind,Open,56006.27,0.0,2025-02-12
CLM-000664,POL-001622,CYC-2023-02,2023-12-04,2023-12-06,Riverine Flood,Open,174906.2,0.0,2023-12-06
CLM-000665,POL-003636,CYC-2024-02,2024-03-16,2024-03-28,Storm Surge,Open,465446.09,0.0,2024-03-28
CLM-000665,POL-003636,CYC-2024-02,2024-03-16,2024-03-28,Storm Surge,Closed,1042978.85,1041038.87,2024-08-07
CLM-000666,POL-000617,CYC-2023-02,2023-12-05,2023-12-17,Riverine Flood,Open,56496.75,0.0,2023-12-17
CLM-000667,POL-002211,CYC-2024-01,2024-01-22,2024-01-23,Wind,Open,140749.8,0.0,2024-01-23
CLM-000668,POL-002203,CYC-2023-02,2023-12-05,2023-12-12,Riverine Flood,Open,28815.69,0.0,2023-12-12
CLM-000668,POL-002203,CYC-2023-02,2023-12-05,2023-12-12,Riverine Flood,Closed,91971.98,86351.87,2024-05-25
CLM-000669,POL-002155,CYC-2024-01,2024-01-23,2024-01-26,Wind,Open,62052.14,0.0,2024-01-26
CLM-000669,POL-002155,CYC-2024-01,2024-01-23,2024-01-26,Wind,Closed,193199.94,179182.22,2024-07-13
CLM-000670,POL-001520,CYC-2024-02,2024-03-17,2024-03-28,Wind,Open,33740.8,0.0,2024-03-28
CLM-000670,POL-001520,CYC-2024-02,2024-03-17,2024-03-28,Wind,Closed,94460.39,88771.47,2024-07-22
CLM-000671,POL-002589,CYC-2025-02,2025-11-29,2025-12-08,Wind,Open,243016.71,0.0,2025-12-08
CLM-000671,POL-002589,CYC-2025-02,2025-11-29,2025-12-08,Wind,Closed,529899.08,504254.16,2025-12-28
CLM-000672,POL-004215,CYC-2025-01,2025-02-08,2025-02-13,Storm Surge,Open,38000.97,0.0,2025-02-13
CLM-000672,POL-004215,CYC-2025-01,2025-02-08,2025-02-13,Storm Surge,Closed,79375.09,75850.72,2025-04-26
CLM-000672,POL-004215,CYC-2025-01,2025-02-08,2025-02-13,Storm Surge,Reopened,85463.22,73512.37,2025-10-04
CLM-000673,POL-001626,CYC-2023-02,2023-12-05,2023-12-18,Wind,Open,84371.5,0.0,2023-12-18
CLM-000673,POL-001626,CYC-2023-02,2023-12-05,2023-12-18,Wind,Closed,144763.59,137900.68,2024-01-26
CLM-000674,POL-004199,CYC-2024-01,2024-01-22,2024-02-04,Riverine Flood,Open,126473.29,0.0,2024-02-04
CLM-000674,POL-004199,CYC-2024-01,2024-01-22,2024-02-04,Riverine Flood,Closed,306423.55,268576.1,2024-04-30
CLM-000675,POL-003871,CYC-2024-01,2024-01-24,2024-02-03,Wind,Open,25736.09,0.0,2024-02-03
CLM-000675,POL-003871,CYC-2024-01,2024-01-24,2024-02-03,Wind,Closed,50708.92,44754.71,2024-02-24
CLM-000676,POL-004009,CYC-2025-01,2025-02-08,2025-02-14,Wind,Open,31359.99,0.0,2025-02-14
CLM-000676,POL-004009,CYC-2025-01,2025-02-08,2025-02-14,Wind,Closed,68506.76,63708.5,2025-03-26
CLM-000677,POL-000200,CYC-2024-01,2024-01-23,2024-01-24,Wind,Open,6740.43,0.0,2024-01-24
CLM-000678,POL-004635,CYC-2025-02,2025-11-27,2025-11-29,Storm Surge,Open,514269.03,0.0,2025-11-29
CLM-000678,POL-004635,CYC-2025-02,2025-11-27,2025-11-29,Storm Surge,Closed,919007.37,786098.88,2026-04-01
CLM-000679,POL-001171,CYC-2024-02,2024-03-17,2024-03-26,Wind,Open,66962.17,0.0,2024-03-26
CLM-000679,POL-001171,CYC-2024-02,2024-03-17,2024-03-26,Wind,Closed,221611.5,211303.04,2024-06-06
CLM-000680,POL-001082,CYC-2024-01,2024-01-22,2024-01-30,Storm Surge,Open,18290.9,0.0,2024-01-30
CLM-000681,POL-001696,CYC-2023-02,2023-12-03,2023-12-13,Riverine Flood,Open,177529.01,0.0,2023-12-13
CLM-000682,POL-000001,CYC-2024-02,2024-03-17,2024-03-18,Wind,Open,51290.24,0.0,2024-03-18
CLM-000682,POL-000001,CYC-2024-02,2024-03-17,2024-03-18,Wind,Closed,139873.97,138949.5,2024-08-17
CLM-000683,POL-002277,CYC-2023-02,2023-12-03,2023-12-10,Wind,Open,20014.29,0.0,2023-12-10
CLM-000683,POL-002277,CYC-2023-02,2023-12-03,2023-12-10,Wind,Closed,58438.63,50056.77,2024-03-31
CLM-000684,POL-003527,CYC-2025-01,2025-02-08,2025-02-19,Wind,Open,60961.21,0.0,2025-02-19
CLM-000684,POL-003527,CYC-2025-01,2025-02-08,2025-02-19,Wind,Closed,106723.56,98893.33,2025-06-11
CLM-000685,POL-002380,CYC-2024-02,2024-03-16,2024-03-26,Storm Surge,Open,61626.66,0.0,2024-03-26
CLM-000685,POL-002380,CYC-2024-02,2024-03-16,2024-03-26,Storm Surge,Closed,201146.52,173838.54,2024-04-15
CLM-000686,POL-004279,CYC-2025-01,2025-02-08,2025-02-21,Storm Surge,Open,50379.28,0.0,2025-02-21
CLM-000686,POL-004279,CYC-2025-01,2025-02-08,2025-02-21,Storm Surge,Closed,124480.0,108048.35,2025-06-08
CLM-000687,POL-004739,CYC-2023-02,2023-12-04,2023-12-11,Wind,Open,110456.16,0.0,2023-12-11
CLM-000687,POL-004739,CYC-2023-02,2023-12-04,2023-12-11,Wind,Closed,223481.95,210988.01,2024-05-10
CLM-000688,POL-004949,CYC-2025-02,2025-11-28,2025-12-09,Wind,Open,205905.12,0.0,2025-12-09
CLM-000688,POL-004949,CYC-2025-02,2025-11-28,2025-12-09,Wind,Reopened,475517.68,455789.18,2026-06-08
CLM-000689,POL-001863,CYC-2024-02,2024-03-16,2024-03-21,Riverine Flood,Open,27839.82,0.0,2024-03-21
CLM-000689,POL-001863,CYC-2024-02,2024-03-16,2024-03-21,Riverine Flood,Closed,51982.78,45082.05,2024-08-08
CLM-000690,POL-003587,CYC-2024-01,2024-01-22,2024-01-23,Wind,Open,164664.39,0.0,2024-01-23
CLM-000690,POL-003587,CYC-2024-01,2024-01-22,2024-01-23,Wind,Closed,277203.98,248305.89,2024-05-11
CLM-000691,POL-001139,CYC-2025-01,2025-02-09,2025-02-15,Wind,Open,44649.13,0.0,2025-02-15
CLM-000691,POL-001139,CYC-2025-01,2025-02-09,2025-02-15,Wind,Closed,140846.34,134714.57,2025-05-13
CLM-000692,POL-003602,CYC-2024-01,2024-01-22,2024-02-02,Wind,Open,481031.96,0.0,2024-02-02
CLM-000692,POL-003602,CYC-2024-01,2024-01-22,2024-02-02,Wind,Closed,966848.41,887098.9,2024-03-16
CLM-000693,POL-002838,CYC-2024-01,2024-01-23,2024-01-31,Storm Surge,Open,104436.9,0.0,2024-01-31
CLM-000693,POL-002838,CYC-2024-01,2024-01-23,2024-01-31,Storm Surge,Closed,215681.68,192005.07,2024-07-09
CLM-000694,POL-000931,CYC-2024-02,2024-03-15,2024-03-17,Wind,Open,11568.1,0.0,2024-03-17
CLM-000695,POL-002900,CYC-2024-02,2024-03-15,2024-03-23,Storm Surge,Open,151652.96,0.0,2024-03-23
CLM-000695,POL-002900,CYC-2024-02,2024-03-15,2024-03-23,Storm Surge,Closed,367370.04,333337.68,2024-07-12
CLM-000696,POL-000092,CYC-2023-02,2023-12-05,2023-12-07,Wind,Open,672952.48,0.0,2023-12-07
CLM-000696,POL-000092,CYC-2023-02,2023-12-05,2023-12-07,Wind,Closed,1205295.27,1030887.24,2024-05-10
CLM-000697,POL-004006,CYC-2023-02,2023-12-05,2023-12-14,Storm Surge,Open,1939524.62,0.0,2023-12-14
CLM-000697,POL-004006,CYC-2023-02,2023-12-05,2023-12-14,Storm Surge,Closed,5013599.19,4740869.39,2024-04-22
CLM-000698,POL-000534,CYC-2025-01,2025-02-08,2025-02-18,Storm Surge,Open,49155.64,0.0,2025-02-18
CLM-000698,POL-000534,CYC-2025-01,2025-02-08,2025-02-18,Storm Surge,Closed,112366.15,100453.72,2025-07-12
CLM-000699,POL-003725,CYC-2024-02,2024-03-17,2024-03-23,Wind,Open,87295.89,0.0,2024-03-23
CLM-000699,POL-003725,CYC-2024-02,2024-03-17,2024-03-23,Wind,Closed,166743.77,152352.38,2024-08-16
CLM-000700,POL-001340,CYC-2025-01,2025-02-10,2025-02-15,Wind,Open,836177.47,0.0,2025-02-15
CLM-000700,POL-001340,CYC-2025-01,2025-02-10,2025-02-15,Wind,Closed,1430999.59,1257273.77,2025-03-17
CLM-000701,POL-000646,CYC-2025-01,2025-02-08,2025-02-10,Riverine Flood,Open,54704.38,0.0,2025-02-10
CLM-000701,POL-000646,CYC-2025-01,2025-02-08,2025-02-10,Riverine Flood,Closed,94779.36,84943.98,2025-04-30
CLM-000701,POL-000646,CYC-2025-01,2025-02-08,2025-02-10,Riverine Flood,Reopened,100425.97,89830.13,2025-10-06
CLM-000702,POL-001890,CYC-2023-02,2023-12-05,2023-12-17,Storm Surge,Open,859620.72,0.0,2023-12-17
CLM-000703,POL-000847,CYC-2024-02,2024-03-15,2024-03-23,Riverine Flood,Open,48677.22,0.0,2024-03-23
CLM-000703,POL-000847,CYC-2024-02,2024-03-15,2024-03-23,Riverine Flood,Closed,129769.32,115158.28,2024-08-08
CLM-000703,POL-000847,CYC-2024-02,2024-03-15,2024-03-23,Riverine Flood,Reopened,148650.53,120533.6,2024-10-17
CLM-000704,POL-003945,CYC-2025-02,2025-11-28,2025-12-07,Wind,Open,48102.65,0.0,2025-12-07
CLM-000704,POL-003945,CYC-2025-02,2025-11-28,2025-12-07,Wind,Closed,108231.37,103896.47,2026-02-23
CLM-000705,POL-001443,CYC-2024-02,2024-03-16,2024-03-21,Wind,Open,76518.58,0.0,2024-03-21
CLM-000705,POL-001443,CYC-2024-02,2024-03-16,2024-03-21,Wind,Closed,164874.35,158340.38,2024-08-17
CLM-000706,POL-004253,CYC-2025-01,2025-02-10,2025-02-13,Storm Surge,Open,84853.44,0.0,2025-02-13
CLM-000707,POL-002146,CYC-2025-01,2025-02-08,2025-02-18,Wind,Open,34187.94,0.0,2025-02-18
CLM-000707,POL-002146,CYC-2025-01,2025-02-08,2025-02-18,Wind,Closed,65564.4,58734.51,2025-03-11
CLM-000707,POL-002146,CYC-2025-01,2025-02-08,2025-02-18,Wind,Reopened,65596.71,64562.24,2025-09-16
CLM-000708,POL-000663,CYC-2024-02,2024-03-16,2024-03-23,Wind,Open,27997.25,0.0,2024-03-23
CLM-000708,POL-000663,CYC-2024-02,2024-03-16,2024-03-23,Wind,Closed,60016.19,59348.58,2024-06-10
CLM-000709,POL-001078,CYC-2025-02,2025-11-28,2025-12-04,Wind,Open,116583.12,0.0,2025-12-04
CLM-000709,POL-001078,CYC-2025-02,2025-11-28,2025-12-04,Wind,Closed,204739.43,185239.34,2026-02-09
CLM-000710,POL-001954,CYC-2023-02,2023-12-03,2023-12-13,Wind,Open,107500.55,0.0,2023-12-13
CLM-000710,POL-001954,CYC-2023-02,2023-12-03,2023-12-13,Wind,Closed,179697.85,177362.32,2024-04-16
CLM-000711,POL-004348,CYC-2025-01,2025-02-09,2025-02-11,Wind,Open,48010.06,0.0,2025-02-11
CLM-000711,POL-004348,CYC-2025-01,2025-02-09,2025-02-11,Wind,Closed,136357.27,124989.77,2025-05-04
CLM-000712,POL-004930,CYC-2025-02,2025-11-29,2025-12-12,Wind,Open,29632.28,0.0,2025-12-12
CLM-000712,POL-004930,CYC-2025-02,2025-11-29,2025-12-12,Wind,Closed,83435.73,72126.92,2026-05-13
CLM-000713,POL-002008,CYC-2024-02,2024-03-17,2024-03-26,Riverine Flood,Open,44034.46,0.0,2024-03-26
CLM-000714,POL-001305,CYC-2023-02,2023-12-05,2023-12-12,Storm Surge,Open,53828.59,0.0,2023-12-12
CLM-000715,POL-000635,CYC-2023-02,2023-12-03,2023-12-07,Riverine Flood,Open,991144.09,0.0,2023-12-07
CLM-000715,POL-000635,CYC-2023-02,2023-12-03,2023-12-07,Riverine Flood,Closed,1880070.95,1723959.73,2024-05-15
CLM-000716,POL-004557,CYC-2024-02,2024-03-16,2024-03-26,Riverine Flood,Open,35326.71,0.0,2024-03-26
CLM-000716,POL-004557,CYC-2024-02,2024-03-16,2024-03-26,Riverine Flood,Closed,62769.4,60000.31,2024-05-01
CLM-000717,POL-004662,CYC-2025-01,2025-02-09,2025-02-14,Wind,Open,124090.04,0.0,2025-02-14
CLM-000718,POL-001997,CYC-2025-02,2025-11-29,2025-12-05,Wind,Open,1261612.94,0.0,2025-12-05
CLM-000718,POL-001997,CYC-2025-02,2025-11-29,2025-12-05,Wind,Closed,2837918.89,2790750.93,2026-04-30
CLM-000719,POL-001132,CYC-2025-02,2025-11-28,2025-12-11,Riverine Flood,Open,59457.49,0.0,2025-12-11
CLM-000719,POL-001132,CYC-2025-02,2025-11-28,2025-12-11,Riverine Flood,Closed,130987.34,117069.35,2026-04-22
CLM-000720,POL-002311,CYC-2023-02,2023-12-04,2023-12-05,Wind,Open,1667.18,0.0,2023-12-05
CLM-000721,POL-002727,CYC-2025-01,2025-02-08,2025-02-21,Riverine Flood,Open,45977.09,0.0,2025-02-21
CLM-000721,POL-002727,CYC-2025-01,2025-02-08,2025-02-21,Riverine Flood,Closed,131907.88,128624.07,2025-05-09
CLM-000722,POL-001753,CYC-2024-02,2024-03-17,2024-03-26,Wind,Open,272351.12,0.0,2024-03-26
CLM-000722,POL-001753,CYC-2024-02,2024-03-17,2024-03-26,Wind,Closed,524412.39,446944.59,2024-05-15
CLM-000723,POL-000833,CYC-2025-01,2025-02-09,2025-02-13,Riverine Flood,Open,72109.87,0.0,2025-02-13
CLM-000723,POL-000833,CYC-2025-01,2025-02-09,2025-02-13,Riverine Flood,Closed,143210.07,128258.73,2025-08-11
CLM-000724,POL-002990,CYC-2024-01,2024-01-24,2024-02-04,Wind,Open,57836.42,0.0,2024-02-04
CLM-000724,POL-002990,CYC-2024-01,2024-01-24,2024-02-04,Wind,Closed,101116.83,97843.93,2024-02-24
CLM-000725,POL-003923,CYC-2023-02,2023-12-05,2023-12-06,Wind,Open,142039.1,0.0,2023-12-06
CLM-000725,POL-003923,CYC-2023-02,2023-12-05,2023-12-06,Wind,Closed,266168.57,259303.34,2024-04-01
CLM-000726,POL-003101,CYC-2024-02,2024-03-17,2024-03-29,Wind,Open,136313.04,0.0,2024-03-29
CLM-000726,POL-003101,CYC-2024-02,2024-03-17,2024-03-29,Wind,Closed,285794.73,252053.33,2024-07-02
CLM-000727,POL-003700,CYC-2024-01,2024-01-23,2024-02-05,Wind,Open,97109.89,0.0,2024-02-05
CLM-000727,POL-003700,CYC-2024-01,2024-01-23,2024-02-05,Wind,Closed,161888.65,142324.96,2024-05-30
CLM-000728,POL-003090,CYC-2025-02,2025-11-29,2025-12-08,Wind,Open,250113.57,0.0,2025-12-08
CLM-000728,POL-003090,CYC-2025-02,2025-11-29,2025-12-08,Wind,Closed,804587.96,707188.13,2026-01-02
CLM-000729,POL-003645,CYC-2024-01,2024-01-22,2024-02-05,Wind,Open,157449.84,0.0,2024-02-05
CLM-000729,POL-003645,CYC-2024-01,2024-01-22,2024-02-05,Wind,Closed,361907.49,316207.56,2024-04-07
CLM-000730,POL-004976,CYC-2023-02,2023-12-05,2023-12-16,Storm Surge,Open,233255.88,0.0,2023-12-16
CLM-000730,POL-004976,CYC-2023-02,2023-12-05,2023-12-16,Storm Surge,Closed,668359.46,667721.2,2024-03-15
CLM-000731,POL-002707,CYC-2024-02,2024-03-17,2024-03-26,Riverine Flood,Open,169424.82,0.0,2024-03-26
CLM-000732,POL-003622,CYC-2025-02,2025-11-29,2025-12-06,Wind,Open,427132.69,0.0,2025-12-06
CLM-000732,POL-003622,CYC-2025-02,2025-11-29,2025-12-06,Wind,Closed,713039.44,676292.36,2026-05-23
CLM-000733,POL-003928,CYC-2023-02,2023-12-05,2023-12-07,Wind,Open,34149.96,0.0,2023-12-07
CLM-000733,POL-003928,CYC-2023-02,2023-12-05,2023-12-07,Wind,Closed,62924.03,56371.17,2024-05-29
CLM-000734,POL-004329,CYC-2023-02,2023-12-05,2023-12-18,Wind,Open,111116.23,0.0,2023-12-18
CLM-000734,POL-004329,CYC-2023-02,2023-12-05,2023-12-18,Wind,Closed,239593.21,225373.41,2024-05-15
CLM-000735,POL-001961,CYC-2024-01,2024-01-24,2024-02-06,Riverine Flood,Open,69855.94,0.0,2024-02-06
CLM-000735,POL-001961,CYC-2024-01,2024-01-24,2024-02-06,Riverine Flood,Closed,180362.29,165699.96,2024-04-13
CLM-000736,POL-001234,CYC-2024-02,2024-03-15,2024-03-24,Riverine Flood,Open,15007.26,0.0,2024-03-24
CLM-000737,POL-000741,CYC-2025-01,2025-02-08,2025-02-09,Wind,Open,3135.03,0.0,2025-02-09
CLM-000737,POL-000741,CYC-2025-01,2025-02-08,2025-02-09,Wind,Closed,8507.17,8008.62,2025-08-01
CLM-000738,POL-003049,CYC-2025-01,2025-02-09,2025-02-19,Wind,Open,1393.24,0.0,2025-02-19
CLM-000738,POL-003049,CYC-2025-01,2025-02-09,2025-02-19,Wind,Closed,2807.73,2651.03,2025-08-11
CLM-000739,POL-003226,CYC-2024-02,2024-03-16,2024-03-20,Riverine Flood,Open,45795.14,0.0,2024-03-20
CLM-000740,POL-003304,CYC-2023-02,2023-12-05,2023-12-09,Wind,Open,58797.82,0.0,2023-12-09
CLM-000740,POL-003304,CYC-2023-02,2023-12-05,2023-12-09,Wind,Closed,109155.87,96182.09,2024-04-07
CLM-000741,POL-001622,CYC-2023-02,2023-12-04,2023-12-05,Riverine Flood,Open,26798.33,0.0,2023-12-05
CLM-000741,POL-001622,CYC-2023-02,2023-12-04,2023-12-05,Riverine Flood,Closed,55481.64,53893.43,2024-03-27
CLM-000742,POL-001844,CYC-2024-02,2024-03-15,2024-03-18,Wind,Open,393271.58,0.0,2024-03-18
CLM-000742,POL-001844,CYC-2024-02,2024-03-15,2024-03-18,Wind,Closed,1182127.6,1013390.12,2024-05-20
CLM-000743,POL-002045,CYC-2024-01,2024-01-22,2024-02-05,Storm Surge,Open,24005.82,0.0,2024-02-05
CLM-000743,POL-002045,CYC-2024-01,2024-01-22,2024-02-05,Storm Surge,Closed,78544.38,70548.71,2024-06-02
CLM-000744,POL-002908,CYC-2024-02,2024-03-17,2024-03-21,Wind,Open,16981.95,0.0,2024-03-21
CLM-000744,POL-002908,CYC-2024-02,2024-03-17,2024-03-21,Wind,Closed,47642.8,41447.09,2024-06-29
CLM-000745,POL-001192,CYC-2024-02,2024-03-16,2024-03-30,Wind,Open,85095.9,0.0,2024-03-30
CLM-000746,POL-001854,CYC-2023-02,2023-12-04,2023-12-11,Riverine Flood,Open,81739.2,0.0,2023-12-11
CLM-000747,POL-003395,CYC-2024-01,2024-01-22,2024-01-30,Wind,Open,12128.57,0.0,2024-01-30
CLM-000747,POL-003395,CYC-2024-01,2024-01-22,2024-01-30,Wind,Closed,21416.34,19388.0,2024-06-02
CLM-000748,POL-002966,CYC-2024-01,2024-01-22,2024-01-31,Wind,Open,263144.49,0.0,2024-01-31
CLM-000749,POL-002133,CYC-2024-01,2024-01-22,2024-02-03,Riverine Flood,Open,409669.17,0.0,2024-02-03
CLM-000750,POL-002148,CYC-2023-02,2023-12-05,2023-12-16,Wind,Open,21910.82,0.0,2023-12-16
CLM-000750,POL-002148,CYC-2023-02,2023-12-05,2023-12-16,Wind,Closed,72866.07,62861.46,2024-05-14
CLM-000751,POL-004152,CYC-2024-01,2024-01-23,2024-02-05,Storm Surge,Open,76510.92,0.0,2024-02-05
CLM-000751,POL-004152,CYC-2024-01,2024-01-23,2024-02-05,Storm Surge,Closed,244435.83,211004.7,2024-08-01
CLM-000752,POL-003067,CYC-2025-02,2025-11-27,2025-12-03,Storm Surge,Open,87293.69,0.0,2025-12-03
CLM-000752,POL-003067,CYC-2025-02,2025-11-27,2025-12-03,Storm Surge,Closed,269904.83,230353.66,2026-05-29
CLM-000753,POL-002858,CYC-2025-01,2025-02-10,2025-02-16,Wind,Open,43806.01,0.0,2025-02-16
CLM-000753,POL-002858,CYC-2025-01,2025-02-10,2025-02-16,Wind,Closed,95118.08,94631.84,2025-05-05
CLM-000754,POL-001047,CYC-2025-01,2025-02-09,2025-02-11,Wind,Open,58764.47,0.0,2025-02-11
CLM-000754,POL-001047,CYC-2025-01,2025-02-09,2025-02-11,Wind,Reopened,134820.8,110246.57,2025-10-10
CLM-000755,POL-002804,CYC-2025-02,2025-11-27,2025-12-09,Wind,Open,19126.98,0.0,2025-12-09
CLM-000756,POL-002837,CYC-2025-02,2025-11-27,2025-12-06,Storm Surge,Open,50588.94,0.0,2025-12-06
CLM-000757,POL-004166,CYC-2024-01,2024-01-24,2024-02-07,Riverine Flood,Open,112310.45,0.0,2024-02-07
