claim_id,policy_id,event_id,date_of_loss,reported_date,peril_type,claim_status,incurred_amount,paid_to_date,snapshot_date
CLM-001149,POL-003203,CYC-2024-02,2024-03-16,2024-03-30,Wind,Closed,78263.65,77455.51,2024-08-24
CLM-001150,POL-003552,CYC-2024-01,2024-01-23,2024-02-05,Riverine Flood,Open,291850.24,0.0,2024-02-05
CLM-001150,POL-003552,CYC-2024-01,2024-01-23,2024-02-05,Riverine Flood,Closed,541206.28,468328.71,2024-07-17
CLM-001151,POL-004181,CYC-2024-01,2024-01-22,2024-01-31,Riverine Flood,Open,62002.46,0.0,2024-01-31
CLM-001151,POL-004181,CYC-2024-01,2024-01-22,2024-01-31,Riverine Flood,Closed,136263.81,126810.44,2024-05-15
CLM-001152,POL-003065,CYC-2023-02,2023-12-05,2023-12-11,Wind,Open,45988.31,0.0,2023-12-11
CLM-001153,POL-000040,CYC-2023-02,2023-12-04,2023-12-17,Wind,Open,48468.57,0.0,2023-12-17
CLM-001153,POL-000040,CYC-2023-02,2023-12-04,2023-12-17,Wind,Closed,135602.61,119872.62,2024-02-19
CLM-001154,POL-000904,CYC-2024-02,2024-03-15,2024-03-18,Riverine Flood,Open,710171.15,0.0,2024-03-18
CLM-001154,POL-000904,CYC-2024-02,2024-03-15,2024-03-18,Riverine Flood,Closed,1758400.98,1755541.46,2024-08-18
CLM-001155,POL-002240,CYC-2025-02,2025-11-27,2025-12-02,Wind,Open,162208.7,0.0,2025-12-02
CLM-001155,POL-002240,CYC-2025-02,2025-11-27,2025-12-02,Wind,Closed,532649.21,474633.27,2026-04-15
CLM-001156,POL-001600,CYC-2025-01,2025-02-10,2025-02-18,Wind,Open,51986.87,0.0,2025-02-18
CLM-001156,POL-001600,CYC-2025-01,2025-02-10,2025-02-18,Wind,Closed,116685.06,105918.51,2025-03-24
CLM-001157,POL-001990,CYC-2025-02,2025-11-27,2025-12-03,Wind,Open,169202.34,0.0,2025-12-03
CLM-001157,POL-001990,CYC-2025-02,2025-11-27,2025-12-03,Wind,Closed,429481.97,383703.03,2026-01-24
CLM-001158,POL-000547,CYC-2024-02,2024-03-15,2024-03-20,Riverine Flood,Open,277030.06,0.0,2024-03-20
CLM-001158,POL-000547,CYC-2024-02,2024-03-15,2024-03-20,Riverine Flood,Closed,707104.01,653249.65,2024-06-10
CLM-001159,POL-000790,CYC-2024-01,2024-01-22,2024-01-27,Wind,Open,107075.86,0.0,2024-01-27
CLM-001159,POL-000790,CYC-2024-01,2024-01-22,2024-01-27,Wind,Closed,179020.91,158287.61,2024-06-16
CLM-001160,POL-000060,CYC-2025-02,2025-11-27,2025-11-28,Riverine Flood,Open,28452.19,0.0,2025-11-28
CLM-001160,POL-000060,CYC-2025-02,2025-11-27,2025-11-28,Riverine Flood,Closed,63781.42,60359.74,2026-04-20
CLM-001161,POL-000809,CYC-2024-01,2024-01-24,2024-02-07,Riverine Flood,Open,1049951.33,0.0,2024-02-07
CLM-001161,POL-000809,CYC-2024-01,2024-01-24,2024-02-07,Riverine Flood,Closed,2886038.08,2528821.35,2024-06-25
CLM-001162,POL-004431,CYC-2024-01,2024-01-23,2024-02-02,Wind,Open,39945.28,0.0,2024-02-02
CLM-001162,POL-004431,CYC-2024-01,2024-01-23,2024-02-02,Wind,Closed,83004.49,80360.5,2024-02-26
CLM-001163,POL-000027,CYC-2023-02,2023-12-03,2023-12-12,Wind,Open,11386.83,0.0,2023-12-12
CLM-001163,POL-000027,CYC-2023-02,2023-12-03,2023-12-12,Wind,Closed,35026.36,30881.01,2024-02-29
CLM-001163,POL-000027,CYC-2023-02,2023-12-03,2023-12-12,Wind,Reopened,38379.17,31756.38,2024-08-12
CLM-001164,POL-001694,CYC-2024-02,2024-03-16,2024-03-27,Wind,Open,180709.52,0.0,2024-03-27
CLM-001164,POL-001694,CYC-2024-02,2024-03-16,2024-03-27,Wind,Closed,434657.37,372593.06,2024-09-12
CLM-001165,POL-001346,CYC-2024-02,2024-03-17,2024-03-21,Riverine Flood,Open,28288.63,0.0,2024-03-21
CLM-001165,POL-001346,CYC-2024-02,2024-03-17,2024-03-21,Riverine Flood,Closed,48075.98,46409.19,2024-05-28
CLM-001166,POL-000791,CYC-2023-02,2023-12-04,2023-12-15,Riverine Flood,Open,53176.89,0.0,2023-12-15
CLM-001166,POL-000791,CYC-2023-02,2023-12-04,2023-12-15,Riverine Flood,Closed,128461.06,120947.31,2024-01-10
CLM-001167,POL-001282,CYC-2025-02,2025-11-28,2025-12-09,Wind,Open,10887.81,0.0,2025-12-09
CLM-001167,POL-001282,CYC-2025-02,2025-11-28,2025-12-09,Wind,Closed,30674.6,27010.42,2026-03-05
CLM-001168,POL-004991,CYC-2025-01,2025-02-10,2025-02-19,Wind,Open,49815.16,0.0,2025-02-19
CLM-001168,POL-004991,CYC-2025-01,2025-02-10,2025-02-19,Wind,Closed,106086.83,100373.55,2025-03-27
CLM-001169,POL-003001,CYC-2024-01,2024-01-24,2024-01-30,Wind,Open,180739.76,0.0,2024-01-30
CLM-001169,POL-003001,CYC-2024-01,2024-01-24,2024-01-30,Wind,Closed,301951.49,276051.2,2024-04-07
CLM-001170,POL-002844,CYC-2024-02,2024-03-15,2024-03-27,Wind,Open,49780.11,0.0,2024-03-27
CLM-001170,POL-002844,CYC-2024-02,2024-03-15,2024-03-27,Wind,Closed,84417.79,79871.96,2024-06-08
CLM-001171,POL-004189,CYC-2023-02,2023-12-04,2023-12-09,Riverine Flood,Open,41462.62,0.0,2023-12-09
CLM-001171,POL-004189,CYC-2023-02,2023-12-04,2023-12-09,Riverine Flood,Closed,88374.53,78181.41,2024-06-06
CLM-001172,POL-004263,CYC-2023-02,2023-12-03,2023-12-17,Riverine Flood,Open,51237.01,0.0,2023-12-17
CLM-001172,POL-004263,CYC-2023-02,2023-12-03,2023-12-17,Riverine Flood,Closed,143245.05,141783.27,2024-03-09
CLM-001173,POL-000518,CYC-2024-02,2024-03-16,2024-03-23,Wind,Open,50272.38,0.0,2024-03-23
CLM-001173,POL-000518,CYC-2024-02,2024-03-16,2024-03-23,Wind,Closed,85810.07,83354.05,2024-09-03
CLM-001174,POL-000141,CYC-2025-01,2025-02-08,2025-02-18,Wind,Open,16768.74,0.0,2025-02-18
CLM-001174,POL-000141,CYC-2025-01,2025-02-08,2025-02-18,Wind,Closed,41767.79,36107.43,2025-04-24
CLM-001175,POL-004885,CYC-2025-01,2025-02-08,2025-02-11,Wind,Open,78405.59,0.0,2025-02-11
CLM-001175,POL-004885,CYC-2025-01,2025-02-08,2025-02-11,Wind,Closed,135032.19,127495.55,2025-05-01
CLM-001176,POL-002617,CYC-2023-02,2023-12-03,2023-12-10,Storm Surge,Open,113570.25,0.0,2023-12-10
CLM-001177,POL-000643,CYC-2025-02,2025-11-28,2025-12-10,Wind,Open,43953.05,0.0,2025-12-10
CLM-001177,POL-000643,CYC-2025-02,2025-11-28,2025-12-10,Wind,Closed,86890.98,84194.27,2026-03-30
CLM-001178,POL-002901,CYC-2024-01,2024-01-22,2024-02-02,Wind,Open,55583.37,0.0,2024-02-02
CLM-001178,POL-002901,CYC-2024-01,2024-01-22,2024-02-02,Wind,Closed,104194.38,102310.72,2024-02-23
CLM-001179,POL-004169,CYC-2025-01,2025-02-10,2025-02-20,Storm Surge,Open,36760.27,0.0,2025-02-20
CLM-001179,POL-004169,CYC-2025-01,2025-02-10,2025-02-20,Storm Surge,Closed,77976.11,77399.48,2025-07-24
CLM-001180,POL-004655,CYC-2024-01,2024-01-24,2024-01-26,Riverine Flood,Open,58750.72,0.0,2024-01-26
CLM-001180,POL-004655,CYC-2024-01,2024-01-24,2024-01-26,Riverine Flood,Closed,122502.61,106736.89,2024-02-24
CLM-001181,POL-004258,CYC-2024-02,2024-03-16,2024-03-19,Storm Surge,Open,38863.73,0.0,2024-03-19
CLM-001182,POL-004367,CYC-2024-01,2024-01-24,2024-01-25,Riverine Flood,Open,39755.94,0.0,2024-01-25
CLM-001182,POL-004367,CYC-2024-01,2024-01-24,2024-01-25,Riverine Flood,Closed,77388.75,75801.11,2024-05-14
CLM-001183,POL-002378,CYC-2025-02,2025-11-27,2025-12-08,Wind,Open,56066.09,0.0,2025-12-08
CLM-001183,POL-002378,CYC-2025-02,2025-11-27,2025-12-08,Wind,Closed,105434.57,96172.41,2026-05-23
CLM-001184,POL-003138,CYC-2025-01,2025-02-08,2025-02-18,Wind,Open,19820.34,0.0,2025-02-18
CLM-001184,POL-003138,CYC-2025-01,2025-02-08,2025-02-18,Wind,Closed,51755.45,45302.76,2025-04-04
CLM-001185,POL-004491,CYC-2024-02,2024-03-15,2024-03-17,Wind,Open,164111.0,0.0,2024-03-17
CLM-001185,POL-004491,CYC-2024-02,2024-03-15,2024-03-17,Wind,Closed,352572.87,334236.29,2024-04-18
CLM-001186,POL-000851,CYC-2024-01,2024-01-22,2024-01-27,Wind,Open,120014.72,0.0,2024-01-27
CLM-001186,POL-000851,CYC-2024-01,2024-01-22,2024-01-27,Wind,Closed,270449.8,269243.97,2024-03-28
CLM-001187,POL-001497,CYC-2023-02,2023-12-04,2023-12-14,Riverine Flood,Open,94731.12,0.0,2023-12-14
CLM-001187,POL-001497,CYC-2023-02,2023-12-04,2023-12-14,Riverine Flood,Closed,181497.96,160041.69,2024-03-30
CLM-001188,POL-002265,CYC-2023-02,2023-12-03,2023-12-16,Wind,Open,166363.27,0.0,2023-12-16
CLM-001188,POL-002265,CYC-2023-02,2023-12-03,2023-12-16,Wind,Closed,341102.18,315678.85,2024-04-24
CLM-001189,POL-004490,CYC-2025-02,2025-11-27,2025-12-02,Wind,Open,26613.39,0.0,2025-12-02
CLM-001189,POL-004490,CYC-2025-02,2025-11-27,2025-12-02,Wind,Closed,47093.63,40305.97,2026-05-08
CLM-001190,POL-000126,CYC-2025-01,2025-02-08,2025-02-18,Wind,Open,350347.3,0.0,2025-02-18
CLM-001190,POL-000126,CYC-2025-01,2025-02-08,2025-02-18,Wind,Closed,1083919.17,959658.79,2025-05-03
CLM-001191,POL-002870,CYC-2023-02,2023-12-05,2023-12-09,Wind,Open,368400.78,0.0,2023-12-09
CLM-001191,POL-002870,CYC-2023-02,2023-12-05,2023-12-09,Wind,Closed,836678.4,780245.36,2024-03-26
CLM-001192,POL-003013,CYC-2023-02,2023-12-04,2023-12-05,Wind,Open,18726.71,0.0,2023-12-05
CLM-001193,POL-000823,CYC-2024-01,2024-01-23,2024-01-30,Wind,Open,62929.74,0.0,2024-01-30
CLM-001193,POL-000823,CYC-2024-01,2024-01-23,2024-01-30,Wind,Closed,126669.62,113419.34,2024-05-23
CLM-001194,POL-004858,CYC-2025-01,2025-02-08,2025-02-12,Wind,Open,53332.01,0.0,2025-02-12
CLM-001195,POL-000684,CYC-2025-02,2025-11-28,2025-12-04,Storm Surge,Open,30098.67,0.0,2025-12-04
CLM-001196,POL-002630,CYC-2025-02,2025-11-29,2025-12-09,Wind,Open,107828.75,0.0,2025-12-09
CLM-001196,POL-002630,CYC-2025-02,2025-11-29,2025-12-09,Wind,Closed,194406.81,178545.42,2026-04-20
CLM-001197,POL-001813,CYC-2024-01,2024-01-24,2024-02-06,Wind,Open,146459.23,0.0,2024-02-06
CLM-001197,POL-001813,CYC-2024-01,2024-01-24,2024-02-06,Wind,Closed,280882.83,240474.0,2024-05-07
CLM-001198,POL-003771,CYC-2025-01,2025-02-09,2025-02-20,Wind,Open,34793.69,0.0,2025-02-20
CLM-001198,POL-003771,CYC-2025-01,2025-02-09,2025-02-20,Wind,Closed,91369.3,89528.09,2025-04-07
CLM-001199,POL-003387,CYC-2024-01,2024-01-22,2024-01-27,Wind,Open,71101.12,0.0,2024-01-27
CLM-001200,POL-003985,CYC-2024-02,2024-03-16,2024-03-27,Wind,Open,37594.64,0.0,2024-03-27
CLM-001200,POL-003985,CYC-2024-02,2024-03-16,2024-03-27,Wind,Closed,67537.02,62611.77,2024-09-15
CLM-001201,POL-001905,CYC-2023-02,2023-12-04,2023-12-07,Wind,Open,1507338.9,0.0,2023-12-07
CLM-001201,POL-001905,CYC-2023-02,2023-12-04,2023-12-07,Wind,Reopened,3050377.76,2558546.2,2024-07-28
CLM-001202,POL-002430,CYC-2025-01,2025-02-08,2025-02-15,Wind,Open,294713.49,0.0,2025-02-15
CLM-001202,POL-002430,CYC-2025-01,2025-02-08,2025-02-15,Wind,Closed,564904.56,504162.79,2025-07-24
CLM-001203,POL-004223,CYC-2023-02,2023-12-05,2023-12-07,Riverine Flood,Open,77401.44,0.0,2023-12-07
CLM-001203,POL-004223,CYC-2023-02,2023-12-05,2023-12-07,Riverine Flood,Closed,147151.77,133522.64,2024-04-02
CLM-001204,POL-003954,CYC-2025-02,2025-11-29,2025-12-13,Riverine Flood,Open,67768.64,0.0,2025-12-13
CLM-001204,POL-003954,CYC-2025-02,2025-11-29,2025-12-13,Riverine Flood,Closed,115274.39,110125.62,2026-03-27
CLM-001205,POL-001142,CYC-2025-01,2025-02-08,2025-02-14,Riverine Flood,Open,64557.36,0.0,2025-02-14
CLM-001205,POL-001142,CYC-2025-01,2025-02-08,2025-02-14,Riverine Flood,Closed,123959.84,116082.4,2025-05-02
CLM-001206,POL-004773,CYC-2024-02,2024-03-16,2024-03-24,Riverine Flood,Open,63466.82,0.0,2024-03-24
CLM-001206,POL-004773,CYC-2024-02,2024-03-16,2024-03-24,Riverine Flood,Closed,152196.22,148124.02,2024-08-27
CLM-001207,POL-003301,CYC-2023-02,2023-12-04,2023-12-15,Riverine Flood,Open,55189.59,0.0,2023-12-15
CLM-001207,POL-003301,CYC-2023-02,2023-12-04,2023-12-15,Riverine Flood,Closed,141646.69,123020.74,2024-06-12
CLM-001208,POL-003597,CYC-2023-02,2023-12-05,2023-12-09,Wind,Open,126709.68,0.0,2023-12-09
CLM-001209,POL-000619,CYC-2025-02,2025-11-28,2025-11-29,Storm Surge,Open,509628.69,0.0,2025-11-29
CLM-001209,POL-000619,CYC-2025-02,2025-11-28,2025-11-29,Storm Surge,Closed,849941.6,795306.45,2026-02-28
CLM-001210,POL-001959,CYC-2023-02,2023-12-05,2023-12-16,Wind,Open,9993.13,0.0,2023-12-16
CLM-001211,POL-000940,CYC-2025-02,2025-11-27,2025-12-09,Riverine Flood,Open,301626.95,0.0,2025-12-09
CLM-001211,POL-000940,CYC-2025-02,2025-11-27,2025-12-09,Riverine Flood,Closed,761606.25,656099.94,2026-03-14
CLM-001212,POL-001436,CYC-2024-02,2024-03-16,2024-03-29,Storm Surge,Open,1883904.65,0.0,2024-03-29
CLM-001212,POL-001436,CYC-2024-02,2024-03-16,2024-03-29,Storm Surge,Closed,4093499.44,3972213.91,2024-05-09
CLM-001213,POL-004040,CYC-2025-01,2025-02-08,2025-02-22,Wind,Open,778391.89,0.0,2025-02-22
CLM-001214,POL-000483,CYC-2023-02,2023-12-05,2023-12-16,Riverine Flood,Open,351994.83,0.0,2023-12-16
CLM-001214,POL-000483,CYC-2023-02,2023-12-05,2023-12-16,Riverine Flood,Closed,630118.18,587671.55,2024-01-30
CLM-001215,POL-000769,CYC-2024-01,2024-01-22,2024-02-04,Wind,Open,48142.78,0.0,2024-02-04
CLM-001215,POL-000769,CYC-2024-01,2024-01-22,2024-02-04,Wind,Closed,100798.46,93393.53,2024-04-05
CLM-001215,POL-000769,CYC-2024-01,2024-01-22,2024-02-04,Wind,Reopened,115341.33,93810.87,2024-09-06
CLM-001216,POL-001986,CYC-2024-01,2024-01-22,2024-01-24,Wind,Open,130835.63,0.0,2024-01-24
CLM-001216,POL-001986,CYC-2024-01,2024-01-22,2024-01-24,Wind,Closed,312172.74,290102.59,2024-06-10
CLM-001217,POL-004555,CYC-2024-01,2024-01-24,2024-02-05,Storm Surge,Open,254511.59,0.0,2024-02-05
CLM-001217,POL-004555,CYC-2024-01,2024-01-24,2024-02-05,Storm Surge,Reopened,869016.4,810244.64,2024-09-05
CLM-001218,POL-001514,CYC-2025-01,2025-02-08,2025-02-11,Wind,Open,15294.37,0.0,2025-02-11
CLM-001219,POL-002465,CYC-2025-02,2025-11-28,2025-12-08,Wind,Open,85715.99,0.0,2025-12-08
CLM-001219,POL-002465,CYC-2025-02,2025-11-28,2025-12-08,Wind,Closed,220348.68,200937.02,2026-05-21
CLM-001220,POL-003700,CYC-2024-02,2024-03-17,2024-03-19,Wind,Open,159098.33,0.0,2024-03-19
CLM-001220,POL-003700,CYC-2024-02,2024-03-17,2024-03-19,Wind,Closed,327675.11,288261.1,2024-04-30
CLM-001220,POL-003700,CYC-2024-02,2024-03-17,2024-03-19,Wind,Reopened,349463.57,297640.57,2024-09-19
CLM-001221,POL-000871,CYC-2024-02,2024-03-16,2024-03-25,Riverine Flood,Open,44570.55,0.0,2024-03-25
CLM-001221,POL-000871,CYC-2024-02,2024-03-16,2024-03-25,Riverine Flood,Closed,88729.33,87812.71,2024-04-21
CLM-001222,POL-001037,CYC-2025-01,2025-02-10,2025-02-20,Wind,Open,621123.13,0.0,2025-02-20
CLM-001222,POL-001037,CYC-2025-01,2025-02-10,2025-02-20,Wind,Closed,1486087.1,1319885.65,2025-05-22
CLM-001223,POL-002676,CYC-2024-01,2024-01-23,2024-02-02,Wind,Open,89343.86,0.0,2024-02-02
CLM-001223,POL-002676,CYC-2024-01,2024-01-23,2024-02-02,Wind,Closed,211226.1,184380.87,2024-06-04
CLM-001224,POL-000560,CYC-2025-01,2025-02-09,2025-02-16,Wind,Open,37503.45,0.0,2025-02-16
CLM-001224,POL-000560,CYC-2025-01,2025-02-09,2025-02-16,Wind,Closed,100589.91,96026.48,2025-04-02
CLM-001225,POL-001302,CYC-2024-02,2024-03-16,2024-03-22,Wind,Open,58782.51,0.0,2024-03-22
CLM-001225,POL-001302,CYC-2024-02,2024-03-16,2024-03-22,Wind,Closed,140455.82,126448.96,2024-05-05
CLM-001226,POL-000320,CYC-2024-02,2024-03-17,2024-03-27,Wind,Open,28999.52,0.0,2024-03-27
CLM-001226,POL-000320,CYC-2024-02,2024-03-17,2024-03-27,Wind,Closed,67941.84,65944.38,2024-06-02
CLM-001227,POL-001947,CYC-2023-02,2023-12-05,2023-12-14,Wind,Open,78903.52,0.0,2023-12-14
CLM-001227,POL-001947,CYC-2023-02,2023-12-05,2023-12-14,Wind,Closed,185508.08,178285.19,2024-05-14
CLM-001228,POL-000083,CYC-2024-01,2024-01-22,2024-01-28,Wind,Open,42123.89,0.0,2024-01-28
CLM-001229,POL-001970,CYC-2023-02,2023-12-05,2023-12-06,Storm Surge,Open,62285.91,0.0,2023-12-06
CLM-001230,POL-002779,CYC-2024-02,2024-03-15,2024-03-27,Wind,Open,93655.4,0.0,2024-03-27
CLM-001230,POL-002779,CYC-2024-02,2024-03-15,2024-03-27,Wind,Closed,171826.18,154426.34,2024-09-19
CLM-001231,POL-003777,CYC-2025-02,2025-11-27,2025-12-07,Riverine Flood,Open,119650.91,0.0,2025-12-07
CLM-001232,POL-001581,CYC-2025-01,2025-02-09,2025-02-16,Wind,Open,35373.2,0.0,2025-02-16
CLM-001232,POL-001581,CYC-2025-01,2025-02-09,2025-02-16,Wind,Closed,109224.64,108464.13,2025-06-15
CLM-001233,POL-001518,CYC-2025-01,2025-02-10,2025-02-17,Wind,Open,226095.2,0.0,2025-02-17
CLM-001233,POL-001518,CYC-2025-01,2025-02-10,2025-02-17,Wind,Closed,464418.58,444029.39,2025-05-17
CLM-001234,POL-002687,CYC-2023-02,2023-12-04,2023-12-10,Riverine Flood,Open,42256.73,0.0,2023-12-10
CLM-001234,POL-002687,CYC-2023-02,2023-12-04,2023-12-10,Riverine Flood,Closed,98503.53,84915.17,2024-05-14
CLM-001235,POL-004397,CYC-2025-01,2025-02-09,2025-02-11,Riverine Flood,Open,44075.34,0.0,2025-02-11
CLM-001235,POL-004397,CYC-2025-01,2025-02-09,2025-02-11,Riverine Flood,Closed,119861.34,105494.19,2025-07-28
CLM-001236,POL-000662,CYC-2024-01,2024-01-22,2024-01-31,Storm Surge,Open,79286.91,0.0,2024-01-31
CLM-001236,POL-000662,CYC-2024-01,2024-01-22,2024-01-31,Storm Surge,Closed,142208.73,132520.66,2024-04-04
CLM-001237,POL-000616,CYC-2024-01,2024-01-23,2024-02-05,Wind,Open,18278.65,0.0,2024-02-05
CLM-001237,POL-000616,CYC-2024-01,2024-01-23,2024-02-05,Wind,Closed,44876.05,39596.35,2024-04-12
CLM-001238,POL-002610,CYC-2024-01,2024-01-24,2024-02-07,Wind,Open,105966.76,0.0,2024-02-07
CLM-001238,POL-002610,CYC-2024-01,2024-01-24,2024-02-07,Wind,Closed,332338.2,325622.19,2024-03-08
CLM-001239,POL-002425,CYC-2025-01,2025-02-09,2025-02-22,Wind,Open,26250.02,0.0,2025-02-22
CLM-001239,POL-002425,CYC-2025-01,2025-02-09,2025-02-22,Wind,Closed,45989.35,43043.02,2025-03-14
CLM-001240,POL-003251,CYC-2024-02,2024-03-16,2024-03-20,Wind,Open,10138.99,0.0,2024-03-20
CLM-001240,POL-003251,CYC-2024-02,2024-03-16,2024-03-20,Wind,Closed,19709.35,17694.6,2024-05-20
CLM-001241,POL-000465,CYC-2025-02,2025-11-27,2025-12-03,Riverine Flood,Open,510589.54,0.0,2025-12-03
CLM-001242,POL-003067,CYC-2025-02,2025-11-27,2025-11-30,Wind,Open,108380.68,0.0,2025-11-30
CLM-001242,POL-003067,CYC-2025-02,2025-11-27,2025-11-30,Wind,Closed,353581.25,329220.0,2026-03-11
CLM-001243,POL-001859,CYC-2025-02,2025-11-28,2025-12-07,Wind,Open,7010.5,0.0,2025-12-07
CLM-001243,POL-001859,CYC-2025-02,2025-11-28,2025-12-07,Wind,Closed,11799.95,10432.5,2026-02-01
CLM-001244,POL-003946,CYC-2024-01,2024-01-23,2024-01-29,Wind,Open,50751.74,0.0,2024-01-29
CLM-001244,POL-003946,CYC-2024-01,2024-01-23,2024-01-29,Wind,Closed,140449.67,139767.29,2024-03-18
CLM-001245,POL-003429,CYC-2025-02,2025-11-29,2025-12-05,Storm Surge,Open,61977.28,0.0,2025-12-05
CLM-001245,POL-003429,CYC-2025-02,2025-11-29,2025-12-05,Storm Surge,Closed,139942.55,128128.87,2026-03-08
CLM-001246,POL-002776,CYC-2025-02,2025-11-29,2025-12-09,Riverine Flood,Open,44337.91,0.0,2025-12-09
CLM-001246,POL-002776,CYC-2025-02,2025-11-29,2025-12-09,Riverine Flood,Closed,125302.93,111057.42,2026-05-23
CLM-001247,POL-004584,CYC-2024-01,2024-01-23,2024-01-29,Wind,Open,18235.47,0.0,2024-01-29
CLM-001247,POL-004584,CYC-2024-01,2024-01-23,2024-01-29,Wind,Closed,54866.66,51000.99,2024-06-20
CLM-001248,POL-000557,CYC-2024-01,2024-01-23,2024-01-27,Wind,Open,1741534.62,0.0,2024-01-27
CLM-001248,POL-000557,CYC-2024-01,2024-01-23,2024-01-27,Wind,Closed,3664404.36,3639130.54,2024-03-06
CLM-001249,POL-004419,CYC-2025-01,2025-02-10,2025-02-13,Riverine Flood,Open,57606.16,0.0,2025-02-13
CLM-001249,POL-004419,CYC-2025-01,2025-02-10,2025-02-13,Riverine Flood,Closed,98389.47,93440.66,2025-03-12
CLM-001250,POL-002426,CYC-2024-02,2024-03-15,2024-03-27,Wind,Open,29014.72,0.0,2024-03-27
CLM-001250,POL-002426,CYC-2024-02,2024-03-15,2024-03-27,Wind,Closed,68851.91,62098.97,2024-05-15
CLM-001251,POL-000588,CYC-2025-02,2025-11-29,2025-12-09,Storm Surge,Open,58117.82,0.0,2025-12-09
CLM-001251,POL-000588,CYC-2025-02,2025-11-29,2025-12-09,Storm Surge,Closed,185047.89,175636.3,2026-04-18
CLM-001252,POL-002077,CYC-2024-02,2024-03-15,2024-03-22,Riverine Flood,Open,8763.66,0.0,2024-03-22
CLM-001252,POL-002077,CYC-2024-02,2024-03-15,2024-03-22,Riverine Flood,Closed,19965.79,18077.8,2024-07-05
CLM-001253,POL-001508,CYC-2024-02,2024-03-17,2024-03-29,Wind,Open,17274.85,0.0,2024-03-29
CLM-001253,POL-001508,CYC-2024-02,2024-03-17,2024-03-29,Wind,Closed,35964.62,33010.15,2024-09-08
CLM-001254,POL-001756,CYC-2025-02,2025-11-27,2025-12-06,Wind,Open,37979.03,0.0,2025-12-06
CLM-001255,POL-003981,CYC-2023-02,2023-12-05,2023-12-09,Wind,Open,28243.36,0.0,2023-12-09
CLM-001255,POL-003981,CYC-2023-02,2023-12-05,2023-12-09,Wind,Closed,83506.31,77867.09,2024-01-14
CLM-001256,POL-001975,CYC-2024-02,2024-03-17,2024-03-24,Wind,Open,34497.13,0.0,2024-03-24
CLM-001257,POL-001133,CYC-2025-01,2025-02-09,2025-02-13,Storm Surge,Open,59928.5,0.0,2025-02-13
CLM-001257,POL-001133,CYC-2025-01,2025-02-09,2025-02-13,Storm Surge,Closed,136240.78,134498.91,2025-05-10
CLM-001258,POL-004999,CYC-2025-01,2025-02-10,2025-02-20,Wind,Open,41593.71,0.0,2025-02-20
CLM-001258,POL-004999,CYC-2025-01,2025-02-10,2025-02-20,Wind,Closed,106904.12,103959.61,2025-03-25
CLM-001259,POL-003488,CYC-2024-01,2024-01-23,2024-01-26,Wind,Open,36259.17,0.0,2024-01-26
CLM-001259,POL-003488,CYC-2024-01,2024-01-23,2024-01-26,Wind,Closed,60859.39,55280.17,2024-05-01
CLM-001260,POL-001987,CYC-2023-01,2023-02-13,2023-02-16,Wind,Open,38870.82,0.0,2023-02-16
CLM-001260,POL-001987,CYC-2023-01,2023-02-13,2023-02-16,Wind,Closed,88835.5,86533.03,2023-07-31
CLM-001261,POL-001489,CYC-2023-01,2023-02-11,2023-02-17,Wind,Open,22858.2,0.0,2023-02-17
CLM-001261,POL-001489,CYC-2023-01,2023-02-11,2023-02-17,Wind,Closed,59035.11,56105.92,2023-06-16
CLM-001262,POL-004403,CYC-2024-02,2024-03-16,2024-03-30,Wind,Open,15978.9,0.0,2024-03-30
CLM-001262,POL-004403,CYC-2024-02,2024-03-16,2024-03-30,Wind,Closed,36374.52,31795.5,2024-06-19
CLM-001263,POL-002102,CYC-2025-01,2025-02-09,2025-02-14,Wind,Open,58203.08,0.0,2025-02-14
CLM-001263,POL-002102,CYC-2025-01,2025-02-09,2025-02-14,Wind,Closed,156119.18,138230.74,2025-07-07
CLM-001264,POL-004408,CYC-2023-02,2023-12-04,2023-12-09,Wind,Open,23811.51,0.0,2023-12-09
CLM-001265,POL-002915,CYC-2024-01,2024-01-24,2024-01-25,Storm Surge,Open,70254.48,0.0,2024-01-25
CLM-001265,POL-002915,CYC-2024-01,2024-01-24,2024-01-25,Storm Surge,Closed,158532.25,137786.88,2024-03-13
CLM-001266,POL-002703,CYC-2024-02,2024-03-16,2024-03-27,Wind,Open,77795.44,0.0,2024-03-27
CLM-001266,POL-002703,CYC-2024-02,2024-03-16,2024-03-27,Wind,Closed,149851.58,146292.21,2024-06-02
CLM-001267,POL-004936,CYC-2024-02,2024-03-15,2024-03-19,Wind,Open,50738.01,0.0,2024-03-19
CLM-001267,POL-004936,CYC-2024-02,2024-03-15,2024-03-19,Wind,Closed,151395.78,132258.9,2024-06-23
CLM-001268,POL-002600,CYC-2025-01,2025-02-09,2025-02-21,Riverine Flood,Open,45661.42,0.0,2025-02-21
CLM-001268,POL-002600,CYC-2025-01,2025-02-09,2025-02-21,Riverine Flood,Closed,138425.09,117963.71,2025-08-06
CLM-001269,POL-004545,CYC-2025-02,2025-11-29,2025-12-07,Wind,Open,52649.75,0.0,2025-12-07
CLM-001270,POL-000055,CYC-2023-02,2023-12-04,2023-12-05,Wind,Open,186634.77,0.0,2023-12-05
CLM-001270,POL-000055,CYC-2023-02,2023-12-04,2023-12-05,Wind,Closed,417916.0,413764.31,2024-04-09
